"","MAX_TEMPERATURE","MIN_TEMPERATURE","LOCAL_TIME","LOCAL_YEAR","LOCAL_MONTH","LOCAL_DAY"
"2963",-2.2,-16.7,1882-02-10,1882,2,10
"2964",-2.2,-5.6,1882-02-11,1882,2,11
"2965",-3.9,-13.3,1882-02-12,1882,2,12
"2966",-3.3,-12.2,1882-02-13,1882,2,13
"2967",6.1,-9.4,1882-02-14,1882,2,14
"2968",5.6,-7.8,1882-02-15,1882,2,15
"2969",1.7,-12.8,1882-02-16,1882,2,16
"2970",-1.1,-5,1882-02-17,1882,2,17
"2971",1.1,-13.9,1882-02-18,1882,2,18
"2972",-12.2,-17.8,1882-02-19,1882,2,19
"2973",-8.3,-16.7,1882-02-20,1882,2,20
"2974",-3.9,-18.9,1882-02-21,1882,2,21
"2975",-3.3,-16.7,1882-02-22,1882,2,22
"2976",-1.1,-8.3,1882-02-23,1882,2,23
"2977",-1.1,-3.3,1882-02-24,1882,2,24
"2978",-2.2,-5,1882-02-25,1882,2,25
"2979",0,-8.9,1882-02-26,1882,2,26
"2980",-1.1,-11.1,1882-02-27,1882,2,27
"2981",0,-8.9,1882-02-28,1882,2,28
"2982",0,-7.2,1882-03-01,1882,3,1
"2983",6.7,-7.2,1882-03-02,1882,3,2
"2984",2.8,-2.2,1882-03-03,1882,3,3
"2985",1.7,-2.8,1882-03-04,1882,3,4
"2986",1.7,-6.7,1882-03-05,1882,3,5
"2987",0,-14.4,1882-03-06,1882,3,6
"2988",-10,-22.8,1882-03-07,1882,3,7
"2989",-15,-21.1,1882-03-08,1882,3,8
"2990",-5,-21.7,1882-03-09,1882,3,9
"2991",2.2,-11.7,1882-03-10,1882,3,10
"2992",2.8,-11.7,1882-03-11,1882,3,11
"2993",-3.9,-12.2,1882-03-12,1882,3,12
"2994",-2.2,-13.9,1882-03-13,1882,3,13
"2995",5.6,-6.7,1882-03-14,1882,3,14
"2996",-6.7,-11.7,1882-03-15,1882,3,15
"2997",-6.7,-16.1,1882-03-16,1882,3,16
"2998",-1.7,-20.6,1882-03-17,1882,3,17
"2999",-1.7,-13.3,1882-03-18,1882,3,18
"3000",2.8,-14.4,1882-03-19,1882,3,19
"3001",2.8,-1.1,1882-03-20,1882,3,20
"3002",-1.1,-7.8,1882-03-21,1882,3,21
"3003",-4.4,-8.9,1882-03-22,1882,3,22
"3004",-4.4,-10,1882-03-23,1882,3,23
"3005",-3.3,-11.1,1882-03-24,1882,3,24
"3006",1.1,-10,1882-03-25,1882,3,25
"3007",-5,-11.1,1882-03-26,1882,3,26
"3008",-3.9,-12.2,1882-03-27,1882,3,27
"3009",6.7,-10,1882-03-28,1882,3,28
"3010",6.7,-6.7,1882-03-29,1882,3,29
"3011",-2.8,-7.8,1882-03-30,1882,3,30
"3012",2.8,-6.7,1882-03-31,1882,3,31
"3013",-5,-10,1882-04-01,1882,4,1
"3014",-3.3,-15,1882-04-02,1882,4,2
"3015",-3.3,-10,1882-04-03,1882,4,3
"3016",-1.1,-13.9,1882-04-04,1882,4,4
"3017",1.7,-13.3,1882-04-05,1882,4,5
"3018",-11.7,-18.3,1882-04-06,1882,4,6
"3019",-4.4,-18.3,1882-04-07,1882,4,7
"3020",-3.3,-10,1882-04-08,1882,4,8
"3021",0,-11.1,1882-04-09,1882,4,9
"3022",0,-6.1,1882-04-10,1882,4,10
"3023",3.9,-2.8,1882-04-11,1882,4,11
"3024",1.7,-1.1,1882-04-12,1882,4,12
"3025",1.7,-5,1882-04-13,1882,4,13
"3026",2.8,-2.2,1882-04-14,1882,4,14
"3027",3.9,-2.8,1882-04-15,1882,4,15
"3028",3.9,-6.7,1882-04-16,1882,4,16
"3029",3.9,-7.8,1882-04-17,1882,4,17
"3030",2.2,-6.1,1882-04-18,1882,4,18
"3031",2.2,-2.2,1882-04-19,1882,4,19
"3032",1.7,-5.6,1882-04-20,1882,4,20
"3033",3.9,-3.9,1882-04-21,1882,4,21
"3034",7.2,-1.1,1882-04-22,1882,4,22
"3035",7.2,-2.2,1882-04-23,1882,4,23
"3036",6.1,-2.2,1882-04-24,1882,4,24
"3037",6.1,-3.3,1882-04-25,1882,4,25
"3038",6.1,-2.2,1882-04-26,1882,4,26
"3039",3.9,-2.8,1882-04-27,1882,4,27
"3040",1.7,-5,1882-04-28,1882,4,28
"3041",3.9,-2.2,1882-04-29,1882,4,29
"3042",5.6,-2.8,1882-04-30,1882,4,30
"3043",8.3,-1.1,1882-05-01,1882,5,1
"3044",10,0,1882-05-02,1882,5,2
"3045",10,-2.8,1882-05-03,1882,5,3
"3046",8.3,-3.3,1882-05-04,1882,5,4
"3047",8.3,-1.1,1882-05-05,1882,5,5
"3048",8.3,-3.9,1882-05-06,1882,5,6
"3049",8.3,-0.6,1882-05-07,1882,5,7
"3050",8.3,-1.7,1882-05-08,1882,5,8
"3051",13.3,-2.2,1882-05-09,1882,5,9
"3052",13.3,0,1882-05-10,1882,5,10
"3053",3.3,0,1882-05-11,1882,5,11
"3054",3.9,-1.1,1882-05-12,1882,5,12
"3055",14.4,-2.8,1882-05-13,1882,5,13
"3056",11.7,2.8,1882-05-14,1882,5,14
"3057",12.8,0.6,1882-05-15,1882,5,15
"3058",17.8,-0.6,1882-05-16,1882,5,16
"3059",13.9,-1.1,1882-05-17,1882,5,17
"3060",13.9,0.6,1882-05-18,1882,5,18
"3061",17.8,2.2,1882-05-19,1882,5,19
"3062",22.2,5.6,1882-05-20,1882,5,20
"3063",10,1.1,1882-05-21,1882,5,21
"3064",5,1.1,1882-05-22,1882,5,22
"3065",5.6,1.1,1882-05-23,1882,5,23
"3066",6.7,0.6,1882-05-24,1882,5,24
"3067",11.7,-1.1,1882-05-25,1882,5,25
"3068",13.3,2.8,1882-05-26,1882,5,26
"3069",13.3,2.2,1882-05-27,1882,5,27
"3070",15.6,3.9,1882-05-28,1882,5,28
"3071",11.7,3.3,1882-05-29,1882,5,29
"3072",11.7,2.8,1882-05-30,1882,5,30
"3073",17.2,2.8,1882-05-31,1882,5,31
"3074",17.2,3.3,1882-06-01,1882,6,1
"3075",17.2,4.4,1882-06-02,1882,6,2
"3076",14.4,5.6,1882-06-03,1882,6,3
"3077",8.3,3.3,1882-06-04,1882,6,4
"3078",8.3,0.6,1882-06-05,1882,6,5
"3079",11.7,1.7,1882-06-06,1882,6,6
"3080",13.3,1.7,1882-06-07,1882,6,7
"3081",15,0.6,1882-06-08,1882,6,8
"3082",15,1.1,1882-06-09,1882,6,9
"3083",20,6.1,1882-06-10,1882,6,10
"3084",21.1,8.9,1882-06-11,1882,6,11
"3085",17.8,10,1882-06-12,1882,6,12
"3086",10,3.9,1882-06-13,1882,6,13
"3087",18.9,3.9,1882-06-14,1882,6,14
"3088",25.6,8.3,1882-06-15,1882,6,15
"3089",25.6,11.1,1882-06-16,1882,6,16
"3090",26.7,13.3,1882-06-17,1882,6,17
"3091",12.2,6.1,1882-06-18,1882,6,18
"3092",21.1,6.7,1882-06-19,1882,6,19
"3093",26.7,13.3,1882-06-20,1882,6,20
"3094",26.7,12.8,1882-06-21,1882,6,21
"3095",22.2,8.9,1882-06-22,1882,6,22
"3096",20,5.6,1882-06-23,1882,6,23
"3097",21.1,8.9,1882-06-24,1882,6,24
"3098",20,8.9,1882-06-25,1882,6,25
"3099",14.4,7.2,1882-06-26,1882,6,26
"3100",15,7.8,1882-06-27,1882,6,27
"3101",12.8,7.2,1882-06-28,1882,6,28
"3102",18.3,11.7,1882-06-29,1882,6,29
"3103",18.3,8.3,1882-06-30,1882,6,30
"3104",13.9,6.1,1882-07-01,1882,7,1
"3105",13.9,3.9,1882-07-02,1882,7,2
"3106",20,5.6,1882-07-03,1882,7,3
"3107",18.9,8.3,1882-07-04,1882,7,4
"3108",20,6.7,1882-07-05,1882,7,5
"3109",20,8.3,1882-07-06,1882,7,6
"3110",25,7.2,1882-07-07,1882,7,7
"3111",25,9.4,1882-07-08,1882,7,8
"3112",23.9,9.4,1882-07-09,1882,7,9
"3113",18.9,11.1,1882-07-10,1882,7,10
"3114",13.3,7.2,1882-07-11,1882,7,11
"3115",21.1,7.2,1882-07-12,1882,7,12
"3116",21.1,6.7,1882-07-13,1882,7,13
"3117",20.6,10.6,1882-07-14,1882,7,14
"3118",25,11.7,1882-07-15,1882,7,15
"3119",15.6,7.2,1882-07-16,1882,7,16
"3120",25,5.6,1882-07-17,1882,7,17
"3121",23.9,13.9,1882-07-18,1882,7,18
"3122",25.6,16.1,1882-07-19,1882,7,19
"3123",25.6,16.7,1882-07-20,1882,7,20
"3124",25,13.9,1882-07-21,1882,7,21
"3125",25,16.1,1882-07-22,1882,7,22
"3126",25,13.9,1882-07-23,1882,7,23
"3127",25.6,12.8,1882-07-24,1882,7,24
"3128",25.6,13.9,1882-07-25,1882,7,25
"3129",26.7,10,1882-07-26,1882,7,26
"3130",29.4,13.9,1882-07-27,1882,7,27
"3131",23.3,8.9,1882-07-28,1882,7,28
"3132",25.6,7.2,1882-07-29,1882,7,29
"3133",14.4,9.4,1882-07-30,1882,7,30
"3134",12.8,8.3,1882-07-31,1882,7,31
"3135",17.8,8.9,1882-08-01,1882,8,1
"3136",17.8,8.3,1882-08-02,1882,8,2
"3137",18.3,10,1882-08-03,1882,8,3
"3138",19.4,11.7,1882-08-04,1882,8,4
"3139",20,11.7,1882-08-05,1882,8,5
"3140",20,10.6,1882-08-06,1882,8,6
"3141",17.8,7.8,1882-08-07,1882,8,7
"3142",26.7,10,1882-08-08,1882,8,8
"3143",27.2,18.9,1882-08-09,1882,8,9
"3144",27.2,18.3,1882-08-10,1882,8,10
"3145",27.2,18.9,1882-08-11,1882,8,11
"3146",25.6,17.2,1882-08-12,1882,8,12
"3147",26.7,13.3,1882-08-13,1882,8,13
"3148",23.9,12.8,1882-08-14,1882,8,14
"3149",22.2,11.1,1882-08-15,1882,8,15
"3150",22.2,13.3,1882-08-16,1882,8,16
"3151",18.3,11.1,1882-08-17,1882,8,17
"3152",23.9,13.9,1882-08-18,1882,8,18
"3153",21.7,13.9,1882-08-19,1882,8,19
"3154",21.7,11.1,1882-08-20,1882,8,20
"3155",18.9,10,1882-08-21,1882,8,21
"3156",19.4,10.6,1882-08-22,1882,8,22
"3157",20,10,1882-08-23,1882,8,23
"3158",20,11.7,1882-08-24,1882,8,24
"3159",17.2,12.2,1882-08-25,1882,8,25
"3160",17.2,10,1882-08-26,1882,8,26
"3161",13.9,10,1882-08-27,1882,8,27
"3162",12.2,10,1882-08-28,1882,8,28
"3163",12.2,5.6,1882-08-29,1882,8,29
"3164",18.9,5.6,1882-08-30,1882,8,30
"3165",24.4,10,1882-08-31,1882,8,31
"3166",24.4,11.1,1882-09-01,1882,9,1
"3167",16.7,10,1882-09-02,1882,9,2
"3168",16.7,8.3,1882-09-03,1882,9,3
"3169",21.7,8.3,1882-09-04,1882,9,4
"3170",20.6,10.6,1882-09-05,1882,9,5
"3171",15,8.9,1882-09-06,1882,9,6
"3172",15.6,8.9,1882-09-07,1882,9,7
"3173",15.6,11.1,1882-09-08,1882,9,8
"3174",17.8,10.6,1882-09-09,1882,9,9
"3175",21.1,11.1,1882-09-10,1882,9,10
"3176",21.1,10,1882-09-11,1882,9,11
"3177",17.2,8.9,1882-09-12,1882,9,12
"3178",16.7,5.6,1882-09-13,1882,9,13
"3179",15,5.6,1882-09-14,1882,9,14
"3180",17.2,6.1,1882-09-15,1882,9,15
"3181",13.3,6.1,1882-09-16,1882,9,16
"3182",17.2,9.4,1882-09-17,1882,9,17
"3183",17.2,6.1,1882-09-18,1882,9,18
"3184",16.7,3.9,1882-09-19,1882,9,19
"3185",20.6,10.6,1882-09-20,1882,9,20
"3186",20.6,6.1,1882-09-21,1882,9,21
"3187",12.2,4.4,1882-09-22,1882,9,22
"3188",17.8,3.3,1882-09-23,1882,9,23
"3189",21.7,8.9,1882-09-24,1882,9,24
"3190",20,12.2,1882-09-25,1882,9,25
"3191",20,8.9,1882-09-26,1882,9,26
"3192",10.6,6.1,1882-09-27,1882,9,27
"3193",16.7,0.6,1882-09-28,1882,9,28
"3194",13.3,6.1,1882-09-29,1882,9,29
"3195",15.6,3.9,1882-09-30,1882,9,30
"3196",19.4,8.9,1882-10-01,1882,10,1
"3197",16.7,7.2,1882-10-02,1882,10,2
"3198",8.9,3.9,1882-10-03,1882,10,3
"3199",11.7,1.1,1882-10-04,1882,10,4
"3200",5.6,1.1,1882-10-05,1882,10,5
"3201",7.2,0,1882-10-06,1882,10,6
"3202",13.3,1.7,1882-10-07,1882,10,7
"3203",16.7,8.3,1882-10-08,1882,10,8
"3204",17.2,10,1882-10-09,1882,10,9
"3205",20.6,10,1882-10-10,1882,10,10
"3206",9.4,4.4,1882-10-11,1882,10,11
"3207",5.6,1.7,1882-10-12,1882,10,12
"3208",10,0,1882-10-13,1882,10,13
"3209",13.9,0,1882-10-14,1882,10,14
"3210",13.9,3.3,1882-10-15,1882,10,15
"3211",14.4,4.4,1882-10-16,1882,10,16
"3212",11.7,0.6,1882-10-17,1882,10,17
"3213",15,5.6,1882-10-18,1882,10,18
"3214",16.7,7.2,1882-10-19,1882,10,19
"3215",16.7,4.4,1882-10-20,1882,10,20
"3216",8.3,2.8,1882-10-21,1882,10,21
"3217",8.9,1.1,1882-10-22,1882,10,22
"3218",9.4,0,1882-10-23,1882,10,23
"3219",10,5.6,1882-10-24,1882,10,24
"3220",13.3,6.7,1882-10-25,1882,10,25
"3221",15,7.2,1882-10-26,1882,10,26
"3222",10,3.9,1882-10-27,1882,10,27
"3223",8.9,2.2,1882-10-28,1882,10,28
"3224",4.4,-1.1,1882-10-29,1882,10,29
"3225",10,-2.8,1882-10-30,1882,10,30
"3226",12.2,2.8,1882-10-31,1882,10,31
"3227",14.4,2.8,1882-11-01,1882,11,1
"3228",11.7,2.2,1882-11-02,1882,11,2
"3229",7.2,0,1882-11-03,1882,11,3
"3230",3.3,-1.7,1882-11-04,1882,11,4
"3231",0,-2.8,1882-11-05,1882,11,5
"3232",2.2,-1.1,1882-11-06,1882,11,6
"3233",2.2,-2.8,1882-11-07,1882,11,7
"3234",3.9,-5.6,1882-11-08,1882,11,8
"3235",6.1,-3.3,1882-11-09,1882,11,9
"3236",6.1,-3.9,1882-11-10,1882,11,10
"3237",6.1,-1.1,1882-11-11,1882,11,11
"3238",8.3,0,1882-11-12,1882,11,12
"3239",2.8,-0.6,1882-11-13,1882,11,13
"3240",11.1,1.1,1882-11-14,1882,11,14
"3241",13.3,1.1,1882-11-15,1882,11,15
"3242",5,-3.3,1882-11-16,1882,11,16
"3243",4.4,-1.7,1882-11-17,1882,11,17
"3244",1.1,-5,1882-11-18,1882,11,18
"3245",9.4,-2.2,1882-11-19,1882,11,19
"3246",10.6,2.8,1882-11-20,1882,11,20
"3247",6.1,0.6,1882-11-21,1882,11,21
"3248",6.1,0.6,1882-11-22,1882,11,22
"3249",6.1,1.7,1882-11-23,1882,11,23
"3250",6.1,0.6,1882-11-24,1882,11,24
"3251",6.1,-3.3,1882-11-25,1882,11,25
"3252",6.1,1.7,1882-11-26,1882,11,26
"3253",6.1,0,1882-11-27,1882,11,27
"3254",4.4,-2.8,1882-11-28,1882,11,28
"3255",1.7,-2.8,1882-11-29,1882,11,29
"3256",12.8,-2.2,1882-11-30,1882,11,30
"3257",10,0,1882-12-01,1882,12,1
"3258",3.9,-0.6,1882-12-02,1882,12,2
"3259",4.4,-2.8,1882-12-03,1882,12,3
"3260",10,-1.7,1882-12-04,1882,12,4
"3261",0.6,-5,1882-12-05,1882,12,5
"3262",7.2,-5,1882-12-06,1882,12,6
"3263",8.9,-0.6,1882-12-07,1882,12,7
"3264",8.9,-1.7,1882-12-08,1882,12,8
"3265",-1.1,-7.2,1882-12-09,1882,12,9
"3266",-2.2,-4.4,1882-12-10,1882,12,10
"3267",4.4,-5,1882-12-11,1882,12,11
"3268",5,-3.3,1882-12-12,1882,12,12
"3269",5,-6.1,1882-12-13,1882,12,13
"3270",1.1,-6.1,1882-12-14,1882,12,14
"3271",1.7,-3.3,1882-12-15,1882,12,15
"3272",3.3,-5.6,1882-12-16,1882,12,16
"3273",1.1,-6.1,1882-12-17,1882,12,17
"3274",1.1,-2.2,1882-12-18,1882,12,18
"3275",2.8,-3.9,1882-12-19,1882,12,19
"3276",1.7,-0.6,1882-12-20,1882,12,20
"3277",1.7,-1.1,1882-12-21,1882,12,21
"3278",1.7,0,1882-12-22,1882,12,22
"3279",1.1,-1.1,1882-12-23,1882,12,23
"3280",0,-1.1,1882-12-24,1882,12,24
"3281",1.1,-1.1,1882-12-25,1882,12,25
"3282",1.1,-2.2,1882-12-26,1882,12,26
"3283",-1.1,-3.9,1882-12-27,1882,12,27
"3284",-1.1,-5.6,1882-12-28,1882,12,28
"3285",-1.1,-3.9,1882-12-29,1882,12,29
"3286",-2.2,-8.3,1882-12-30,1882,12,30
"3287",-8.3,-8.9,1882-12-31,1882,12,31
"3288",-2.8,-7.8,1883-01-01,1883,1,1
"3289",-3.3,-10,1883-01-02,1883,1,2
"3290",-5,-12.8,1883-01-03,1883,1,3
"3291",-3.3,-12.8,1883-01-04,1883,1,4
"3292",-9.4,-16.1,1883-01-05,1883,1,5
"3293",-10,-15,1883-01-06,1883,1,6
"3294",-10,-16.1,1883-01-07,1883,1,7
"3295",0,-10,1883-01-08,1883,1,8
"3296",0,-10,1883-01-09,1883,1,9
"3297",-7.8,-13.9,1883-01-10,1883,1,10
"3298",-6.1,-15.6,1883-01-11,1883,1,11
"3299",-6.1,-15,1883-01-12,1883,1,12
"3300",-6.1,-15,1883-01-13,1883,1,13
"3301",2.8,-15,1883-01-14,1883,1,14
"3302",2.8,-11.1,1883-01-15,1883,1,15
"3303",-10,-15,1883-01-16,1883,1,16
"3304",-6.7,-16.1,1883-01-17,1883,1,17
"3305",-1.1,-13.9,1883-01-18,1883,1,18
"3306",-1.1,-14.4,1883-01-19,1883,1,19
"3307",-7.8,-16.7,1883-01-20,1883,1,20
"3308",-7.8,-13.9,1883-01-21,1883,1,21
"3309",2.8,-9.4,1883-01-22,1883,1,22
"3310",-2.8,-11.1,1883-01-23,1883,1,23
"3311",-8.3,-15.6,1883-01-24,1883,1,24
"3312",-3.3,-13.9,1883-01-25,1883,1,25
"3313",-2.8,-16.1,1883-01-26,1883,1,26
"3314",-3.3,-13.3,1883-01-27,1883,1,27
"3315",-2.2,-9.4,1883-01-28,1883,1,28
"3316",-1.1,-10.6,1883-01-29,1883,1,29
"3317",-1.1,-5,1883-01-30,1883,1,30
"3318",-1.7,-10.6,1883-01-31,1883,1,31
"3319",2.2,-10.6,1883-02-01,1883,2,1
"3320",2.2,-15,1883-02-02,1883,2,2
"3321",-12.2,-18.3,1883-02-03,1883,2,3
"3322",-12.2,-19.4,1883-02-04,1883,2,4
"3323",-7.8,-18.3,1883-02-05,1883,2,5
"3324",-12.2,-18.3,1883-02-06,1883,2,6
"3325",-4.4,-19.4,1883-02-07,1883,2,7
"3326",NA,NA,1883-02-08,1883,2,8
"3327",NA,NA,1883-02-09,1883,2,9
"3328",-24.4,NA,1883-02-10,1883,2,10
"3329",-11.1,-28.9,1883-02-11,1883,2,11
"3330",-6.7,-19.4,1883-02-12,1883,2,12
"3331",-6.7,-17.2,1883-02-13,1883,2,13
"3332",-6.1,-16.7,1883-02-14,1883,2,14
"3333",-16.7,-24.4,1883-02-15,1883,2,15
"3334",-8.9,-23.3,1883-02-16,1883,2,16
"3335",3.3,-16.7,1883-02-17,1883,2,17
"3336",5.6,-11.1,1883-02-18,1883,2,18
"3337",-3.9,-14.4,1883-02-19,1883,2,19
"3338",-3.9,-14.4,1883-02-20,1883,2,20
"3339",-4.4,-18.9,1883-02-21,1883,2,21
"3340",2.8,-10.6,1883-02-22,1883,2,22
"3341",-0.6,-13.3,1883-02-23,1883,2,23
"3342",-3.3,-17.8,1883-02-24,1883,2,24
"3343",-1.1,-18.9,1883-02-25,1883,2,25
"3344",2.8,-6.7,1883-02-26,1883,2,26
"3345",0.6,-6.1,1883-02-27,1883,2,27
"3346",-0.6,-12.2,1883-02-28,1883,2,28
"3347",-8.9,-12.8,1883-03-01,1883,3,1
"3348",-9.4,-16.1,1883-03-02,1883,3,2
"3349",-1.1,-17.2,1883-03-03,1883,3,3
"3350",2.8,-12.2,1883-03-04,1883,3,4
"3351",-4.4,-11.1,1883-03-05,1883,3,5
"3352",-4.4,-15,1883-03-06,1883,3,6
"3353",-7.2,-21.7,1883-03-07,1883,3,7
"3354",1.1,-18.3,1883-03-08,1883,3,8
"3355",-3.3,-18.3,1883-03-09,1883,3,9
"3356",-1.7,-18.9,1883-03-10,1883,3,10
"3357",0.6,-16.7,1883-03-11,1883,3,11
"3358",1.1,-6.7,1883-03-12,1883,3,12
"3359",-2.2,-16.1,1883-03-13,1883,3,13
"3360",-2.2,-17.2,1883-03-14,1883,3,14
"3361",-1.1,-18.3,1883-03-15,1883,3,15
"3362",6.1,-11.1,1883-03-16,1883,3,16
"3363",6.1,-6.7,1883-03-17,1883,3,17
"3364",3.9,-7.8,1883-03-18,1883,3,18
"3365",6.1,-5.6,1883-03-19,1883,3,19
"3366",14.4,-1.7,1883-03-20,1883,3,20
"3367",7.2,1.1,1883-03-21,1883,3,21
"3368",7.2,1.7,1883-03-22,1883,3,22
"3369",1.1,-3.3,1883-03-23,1883,3,23
"3370",3.9,-1.7,1883-03-24,1883,3,24
"3371",3.9,-0.6,1883-03-25,1883,3,25
"3372",3.3,0,1883-03-26,1883,3,26
"3373",3.3,-1.1,1883-03-27,1883,3,27
"3374",3.3,-2.2,1883-03-28,1883,3,28
"3375",2.8,-1.7,1883-03-29,1883,3,29
"3376",2.8,-5,1883-03-30,1883,3,30
"3377",1.1,-6.7,1883-03-31,1883,3,31
"3378",1.7,-6.1,1883-04-01,1883,4,1
"3379",4.4,-5,1883-04-02,1883,4,2
"3380",4.4,-7.8,1883-04-03,1883,4,3
"3381",0.6,-6.7,1883-04-04,1883,4,4
"3382",-1.1,-6.7,1883-04-05,1883,4,5
"3383",1.1,-11.7,1883-04-06,1883,4,6
"3384",1.1,-5,1883-04-07,1883,4,7
"3385",0,-6.1,1883-04-08,1883,4,8
"3386",2.8,-5,1883-04-09,1883,4,9
"3387",7.2,-5.6,1883-04-10,1883,4,10
"3388",7.2,-6.1,1883-04-11,1883,4,11
"3389",6.7,-5.6,1883-04-12,1883,4,12
"3390",12.8,-1.7,1883-04-13,1883,4,13
"3391",12.8,-1.7,1883-04-14,1883,4,14
"3392",7.2,-1.7,1883-04-15,1883,4,15
"3393",8.9,-0.6,1883-04-16,1883,4,16
"3394",14.4,0.6,1883-04-17,1883,4,17
"3395",18.3,2.8,1883-04-18,1883,4,18
"3396",18.3,1.1,1883-04-19,1883,4,19
"3397",13.3,-3.3,1883-04-20,1883,4,20
"3398",5.6,-1.7,1883-04-21,1883,4,21
"3399",1.7,-2.8,1883-04-22,1883,4,22
"3400",3.9,-5.6,1883-04-23,1883,4,23
"3401",4.4,-2.8,1883-04-24,1883,4,24
"3402",4.4,-2.8,1883-04-25,1883,4,25
"3403",9.4,-1.1,1883-04-26,1883,4,26
"3404",12.2,-1.1,1883-04-27,1883,4,27
"3405",12.2,-2.8,1883-04-28,1883,4,28
"3406",12.2,0.6,1883-04-29,1883,4,29
"3407",20.6,0,1883-04-30,1883,4,30
"3408",15.6,1.1,1883-05-01,1883,5,1
"3409",15.6,-2.2,1883-05-02,1883,5,2
"3410",15,-1.7,1883-05-03,1883,5,3
"3411",13.9,0.6,1883-05-04,1883,5,4
"3412",11.1,-1.7,1883-05-05,1883,5,5
"3413",14.4,1.1,1883-05-06,1883,5,6
"3414",14.4,0,1883-05-07,1883,5,7
"3415",16.1,0,1883-05-08,1883,5,8
"3416",16.1,-0.6,1883-05-09,1883,5,9
"3417",8.9,-0.6,1883-05-10,1883,5,10
"3418",7.8,0.6,1883-05-11,1883,5,11
"3419",7.8,-0.6,1883-05-12,1883,5,12
"3420",20.6,-0.6,1883-05-13,1883,5,13
"3421",20.6,5,1883-05-14,1883,5,14
"3422",18.9,-0.6,1883-05-15,1883,5,15
"3423",18.9,2.2,1883-05-16,1883,5,16
"3424",22.8,5,1883-05-17,1883,5,17
"3425",22.8,4.4,1883-05-18,1883,5,18
"3426",16.7,0,1883-05-19,1883,5,19
"3427",20.6,1.1,1883-05-20,1883,5,20
"3428",26.1,4.4,1883-05-21,1883,5,21
"3429",26.1,8.3,1883-05-22,1883,5,22
"3430",17.2,1.7,1883-05-23,1883,5,23
"3431",9.4,1.7,1883-05-24,1883,5,24
"3432",18.9,2.8,1883-05-25,1883,5,25
"3433",17.2,2.2,1883-05-26,1883,5,26
"3434",16.1,0,1883-05-27,1883,5,27
"3435",19.4,5.6,1883-05-28,1883,5,28
"3436",19.4,9.4,1883-05-29,1883,5,29
"3437",20,3.3,1883-05-30,1883,5,30
"3438",20,5.6,1883-05-31,1883,5,31
"3439",22.8,10.6,1883-06-01,1883,6,1
"3440",22.8,2.8,1883-06-02,1883,6,2
"3441",17.8,1.1,1883-06-03,1883,6,3
"3442",16.7,6.7,1883-06-04,1883,6,4
"3443",16.7,3.3,1883-06-05,1883,6,5
"3444",12.8,4.4,1883-06-06,1883,6,6
"3445",12.2,1.1,1883-06-07,1883,6,7
"3446",12.2,3.3,1883-06-08,1883,6,8
"3447",18.3,6.7,1883-06-09,1883,6,9
"3448",20,5.6,1883-06-10,1883,6,10
"3449",20,4.4,1883-06-11,1883,6,11
"3450",7.8,3.9,1883-06-12,1883,6,12
"3451",24.4,3.9,1883-06-13,1883,6,13
"3452",26.7,8.3,1883-06-14,1883,6,14
"3453",26.7,7.8,1883-06-15,1883,6,15
"3454",21.1,3.3,1883-06-16,1883,6,16
"3455",21.1,2.2,1883-06-17,1883,6,17
"3456",22.8,5,1883-06-18,1883,6,18
"3457",22.8,6.7,1883-06-19,1883,6,19
"3458",18.9,5,1883-06-20,1883,6,20
"3459",18.3,3.9,1883-06-21,1883,6,21
"3460",16.7,4.4,1883-06-22,1883,6,22
"3461",18.3,8.3,1883-06-23,1883,6,23
"3462",23.3,8.3,1883-06-24,1883,6,24
"3463",25,12.2,1883-06-25,1883,6,25
"3464",25,8.3,1883-06-26,1883,6,26
"3465",13.3,7.2,1883-06-27,1883,6,27
"3466",19.4,8.3,1883-06-28,1883,6,28
"3467",27.8,10,1883-06-29,1883,6,29
"3468",27.8,13.9,1883-06-30,1883,6,30
"3469",26.1,13.3,1883-07-01,1883,7,1
"3470",21.7,8.3,1883-07-02,1883,7,2
"3471",21.7,9.4,1883-07-03,1883,7,3
"3472",25,7.2,1883-07-04,1883,7,4
"3473",25,8.3,1883-07-05,1883,7,5
"3474",25,7.8,1883-07-06,1883,7,6
"3475",26.7,10,1883-07-07,1883,7,7
"3476",26.7,10,1883-07-08,1883,7,8
"3477",26.1,5.6,1883-07-09,1883,7,9
"3478",26.1,7.2,1883-07-10,1883,7,10
"3479",23.9,7.8,1883-07-11,1883,7,11
"3480",17.2,8.3,1883-07-12,1883,7,12
"3481",13.3,7.8,1883-07-13,1883,7,13
"3482",20,7.2,1883-07-14,1883,7,14
"3483",20.6,9.4,1883-07-15,1883,7,15
"3484",20.6,8.3,1883-07-16,1883,7,16
"3485",22.8,10,1883-07-17,1883,7,17
"3486",27.8,10,1883-07-18,1883,7,18
"3487",30,13.9,1883-07-19,1883,7,19
"3488",30,9.4,1883-07-20,1883,7,20
"3489",25,9.4,1883-07-21,1883,7,21
"3490",21.1,11.1,1883-07-22,1883,7,22
"3491",27.8,11.7,1883-07-23,1883,7,23
"3492",27.8,10,1883-07-24,1883,7,24
"3493",22.2,10,1883-07-25,1883,7,25
"3494",21.7,11.1,1883-07-26,1883,7,26
"3495",15.6,7.2,1883-07-27,1883,7,27
