STN_ID,REGION_CODE,ENG_PROV_NAME,FRE_PROV_NAME,VIRTUAL_CLIMATE_ID,VIRTUAL_STATION_NAME_E,VIRTUAL_STATION_NAME_F,WXO_CITY_CODE,ELEMENT_NAME_E,CLIMATE_IDENTIFIER,START_DATE,END_DATE,DATA_SOURCE,CRITERIA,NOTES,VIRTUAL_STN_INFO_UPDATE_ID,CURRENT_FLAG,LONGITUDE_DECIMAL_DEGREES,LATITUDE_DECIMAL_DEGREES,ENG_STN_NAME
51157,Q,QUEBEC,QUEBEC,VSQC62V,DELSON AREA,DELSON,QC-62,DAILY MAXIMUM TEMPERATURE,7025251,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4943,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
10873,Q,QUEBEC,QUEBEC,VSQC63V,DEUX-MONTAGNES AREA,DEUX-MONTAGNES,QC-63,DAILY MAXIMUM TEMPERATURE,702FHL8,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,5062,Y,-73.92916666666666,45.42722222222222,STE-ANNE-DE-BELLEVUE 1
10872,Q,QUEBEC,QUEBEC,VSQC64V,DOLBEAU-MISTASSINI AREA,DOLBEAU-MISTASSINI,QC-64,DAILY MAXIMUM TEMPERATURE,7065639,1993-08-31T00:00:00Z,NA,DLY02,NA,NA,4238,Y,-72.54694444444443,48.841666666666654,NORMANDIN
27325,Q,QUEBEC,QUEBEC,VSQC65V,DONNACONA AREA,DONNACONA,QC-65,DAILY MAXIMUM TEMPERATURE,7011983,2008-09-07T00:00:00Z,NA,DLY02,NA,NA,4728,Y,-71.97166666666666,46.69083333333333,DESCHAMBAULT
47587,Q,QUEBEC,QUEBEC,VSQC2VV,DRUMMONDVILLE AREA,DRUMMONDVILLE,QC-2,DAILY MAXIMUM TEMPERATURE,7027470,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4569,Y,-72.53697222222222,45.82533333333333,SAINT-GERMAIN-DE-GRANTHAM
10843,Q,QUEBEC,QUEBEC,VSQC140,FARNHAM AREA,FARNHAM,QC-140,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4323,Y,-73.34944444444443,45.29388888888887,L'ACADIE
30173,Q,QUEBEC,QUEBEC,VSQC27V,FORESTVILLE AREA,FORESTVILLE,QC-27,DAILY MAXIMUM TEMPERATURE,7040442,2006-01-01T00:00:00Z,NA,DLY02,NA,NA,4188,Y,-68.2,49.13333333333333,BAIE-COMEAU A
51297,Q,QUEBEC,QUEBEC,VSQC95V,FORILLON (NATIONAL PARK) AREA,FORILLON ( PARC NATIONAL),QC-95,DAILY MAXIMUM TEMPERATURE,7052601,2013-03-14T00:00:00Z,NA,DLY02,NA,NA,4859,Y,-64.47972222222222,48.77527777777777,GASPE A
51297,Q,QUEBEC,QUEBEC,VSQC67V,FORILLON AREA,FORILLON,QC-67,DAILY MAXIMUM TEMPERATURE,7052601,2013-03-14T00:00:00Z,NA,DLY02,NA,NA,4848,Y,-64.47972222222222,48.77527777777777,GASPE A
51297,Q,QUEBEC,QUEBEC,VSQC101,GASPE AREA,GASPE,QC-101,DAILY MAXIMUM TEMPERATURE,7052601,2013-03-14T00:00:00Z,NA,DLY02,NA,NA,4417,Y,-64.47972222222222,48.77527777777777,GASPE A
27195,Q,QUEBEC,QUEBEC,VSQC94V,GASPESIE (PARC NATIONAL) AREA,GASPESIE (PARC NATIONAL),QC-94,DAILY MAXIMUM TEMPERATURE,705S002,1996-10-08T00:00:00Z,NA,DLY02,NA,NA,4858,Y,-66.65444444444444,49.10916666666665,CAP-CHAT
5574,Q,QUEBEC,QUEBEC,VSQC126,GATINEAU AREA,GATINEAU,QC-126,DAILY MAXIMUM TEMPERATURE,7030170,1966-01-01T00:00:00Z,NA,DLY04,NA,NA,4900,Y,-75.55,45.550000000000004,ANGERS
5966,Q,QUEBEC,QUEBEC,VSQCA1V,GOUIN (RESERVOIR) AREA,GOUIN (RESERVOIR),QC-A1,DAILY MAXIMUM TEMPERATURE,7075800,1992-12-01T00:00:00Z,NA,DLY02,NA,NA,5080,Y,-74.6241686111111,47.92222444444444,PARENT
10815,Q,QUEBEC,QUEBEC,VSQC5VV,GRANBY AREA,GRANBY,QC-5,DAILY MAXIMUM TEMPERATURE,7022579,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4936,Y,-72.85000000000001,45.03333333333333,FRELIGHSBURG
8999,Q,QUEBEC,QUEBEC,VSQC169,GRANDE-VALLEE AREA,GRANDE-VALLEE,QC-169,DAILY MAXIMUM TEMPERATURE,7051163,1992-12-30T00:00:00Z,NA,DLY02,NA,NA,4812,Y,-65.32472222222222,49.25083333333333,CAP-MADELEINE
48970,Q,QUEBEC,QUEBEC,VSQC104,HAVRE ST-PIERRE AREA,HAVRE ST-PIERRE,QC-104,DAILY MAXIMUM TEMPERATURE,7043019,2010-11-18T00:00:00Z,NA,DLY02,NA,NA,4766,Y,-63.611388888888875,50.281944444444434,HAVRE ST. PIERRE
10982,Q,QUEBEC,QUEBEC,VSQC68V,HUNTINGDON AREA,HUNTINGDON,QC-68,DAILY MAXIMUM TEMPERATURE,702FQLF,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4599,Y,-74.28944444444444,45.12083333333333,ST-ANICET 1
10204,Q,QUEBEC,QUEBEC,VSQC131,INUKJUAK AREA,INUKJUAK,QC-131,DAILY MAXIMUM TEMPERATURE,7103283,1994-03-01T00:00:00Z,2008-07-24T00:00:00Z,DLY02,NA,NA,5016,Y,-78.07694444444444,58.47194444444444,INUKJUAK A
5237,Q,QUEBEC,QUEBEC,VSQC137,JOLIETTE AREA,JOLIETTE,QC-137,DAILY MAXIMUM TEMPERATURE,7014160,2011-05-01T00:00:00Z,NA,DLY02,NA,NA,4318,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
26893,Q,QUEBEC,QUEBEC,VSQC70V,KAMOURASKA AREA,KAMOURASKA,QC-70,DAILY MAXIMUM TEMPERATURE,7054096,1996-04-01T00:00:00Z,NA,DLY02,NA,NA,5047,Y,-70.03194444444443,47.35583333333333,LA POCATIERE
52179,Q,QUEBEC,QUEBEC,VSQC150,KUUJJUAQ AREA,KUUJJUAQ,QC-150,DAILY MAXIMUM TEMPERATURE,7113535,2014-03-06T00:00:00Z,NA,DLY02,NA,NA,4768,Y,-68.42222222222222,58.08944444444444,KUUJJUAQ A
6083,Q,QUEBEC,QUEBEC,VSQC105,KUUJJUARAPIK AREA,KUUJJUARAPIK,QC-105,DAILY MAXIMUM TEMPERATURE,7103536,2010-01-04T00:00:00Z,2014-03-31T00:00:00Z,DLY44,NA,NA,4149,Y,-77.75,55.28333333333333,KUUJJUARAPIK A
53140,Q,QUEBEC,QUEBEC,VSNL45V,L'ANSE-AU-LOUP AREA,L'ANSE-AU-LOUP,NL-45,DAILY MAXIMUM TEMPERATURE,7040815,2014-12-04T00:00:00Z,NA,DLY02,NA,NA,7453,Y,-57.18611111111111,51.44194444444444,LOURDES DE BLANC SABLON A
5237,Q,QUEBEC,QUEBEC,VSQC156,L'ASSOMPTION AREA,L'ASSOMPTION,QC-156,DAILY MAXIMUM TEMPERATURE,7014160,2011-05-01T00:00:00Z,NA,DLY02,NA,NA,4797,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
50822,Q,QUEBEC,QUEBEC,VSQC158,LA GRANDE RIVIERE AREA,LA GRANDE RIVIERE,QC-158,DAILY MAXIMUM TEMPERATURE,7093716,2012-11-08T00:00:00Z,NA,DLY02,NA,NA,4551,Y,-77.70416666666667,53.62527777777777,LA GRANDE RIVIERE A
44204,Q,QUEBEC,QUEBEC,VSQC100,LA GRANDE-QUATRE AREA,LA GRANDE-QUATRE,QC-100,DAILY MAXIMUM TEMPERATURE,7093GJ5,2005-09-01T00:00:00Z,NA,DLY02,NA,NA,4646,Y,-73.67861111111111,53.75722222222222,LA GRANDE IV
10966,Q,QUEBEC,QUEBEC,VSQC11V,LA MALBAIE AREA,LA MALBAIE,QC-11,DAILY MAXIMUM TEMPERATURE,7046059,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,4141,Y,-69.71638888888887,48.13555555555555,POINTE DE L'ISLET
51157,Q,QUEBEC,QUEBEC,VSQC71V,LA PRAIRIE AREA,LA PRAIRIE,QC-71,DAILY MAXIMUM TEMPERATURE,7025251,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4927,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
10849,Q,QUEBEC,QUEBEC,VSQC45V,LA SARRE AREA,LA SARRE,QC-45,DAILY MAXIMUM TEMPERATURE,7086716,1994-07-26T00:00:00Z,NA,DLY02,NA,NA,4826,Y,-79.03416666666666,48.24583333333333,ROUYN
10875,Q,QUEBEC,QUEBEC,VSQC154,LA TUQUE AREA,LA TUQUE,QC-154,DAILY MAXIMUM TEMPERATURE,707DBD4,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,4898,Y,-72.78750000000001,47.41111111111111,LA TUQUE
52080,Q,QUEBEC,QUEBEC,VSQC73V,LAC SAINT-JEAN AREA,LAC SAINT-JEAN,QC-73,DAILY MAXIMUM TEMPERATURE,7066686,2014-03-06T00:00:00Z,NA,DLY02,NA,NA,4210,Y,-72.26583333333333,48.52,ROBERVAL A
26777,Q,QUEBEC,QUEBEC,VSQC72V,LAC-MEGANTIC AREA,LAC-MEGANTIC,QC-72,DAILY MAXIMUM TEMPERATURE,7028754,1994-07-28T00:00:00Z,NA,DLY02,NA,NA,4577,Y,-70.785,46.205000000000005,BEAUCEVILLE
5594,Q,QUEBEC,QUEBEC,VSQC14V,LACHUTE AREA,LACHUTE,QC-14,DAILY MAXIMUM TEMPERATURE,7033650,1963-01-01T00:00:00Z,NA,DLY04,NA,NA,4671,Y,-74.33333333333333,45.65,LACHUTE
27646,Q,QUEBEC,QUEBEC,VSQC74V,LANAUDIERE AREA,LANAUDIERE,QC-74,DAILY MAXIMUM TEMPERATURE,7018001,1998-11-04T00:00:00Z,NA,DLY02,NA,NA,4701,Y,-72.73333333333333,46.56333333333333,SHAWINIGAN
51157,Q,QUEBEC,QUEBEC,VSQC76V,LAVAL AREA,LAVAL,QC-76,DAILY MAXIMUM TEMPERATURE,7025251,2014-11-01T00:00:00Z,NA,DLY02,NA,NA,4458,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
5237,Q,QUEBEC,QUEBEC,VSQCD3V,LE GARDEUR AREA,LE GARDEUR,QC-D3,DAILY MAXIMUM TEMPERATURE,7014160,1994-09-07T00:00:00Z,NA,DLY02,NA,NA,4879,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
10761,Q,QUEBEC,QUEBEC,VSQC109,LONGUEUIL AREA,LONGUEUIL,QC-109,DAILY MAXIMUM TEMPERATURE,7024745,2010-02-22T00:00:00Z,NA,DLY02,NA,NA,5002,Y,-73.57916666666667,45.504741666666654,MCTAVISH
5313,Q,QUEBEC,QUEBEC,VSQC81V,LORRAINE AREA,LORRAINE,QC-81,DAILY MAXIMUM TEMPERATURE,7020392,1983-06-01T00:00:00Z,NA,DLY04,NA,NA,4849,Y,-73.73333333333333,45.65,AUTEUIL
10764,Q,QUEBEC,QUEBEC,VSQCD2V,LOUISEVILLE AREA,LOUISEVILLE,QC-D2,DAILY MAXIMUM TEMPERATURE,7018562,2006-01-01T00:00:00Z,NA,DLY02,NA,NA,4507,Y,-72.5161111111111,46.353611111111114,TROIS-RIVIERES
5393,Q,QUEBEC,QUEBEC,VSQC78V,LEVIS AREA,LEVIS,QC-78,DAILY MAXIMUM TEMPERATURE,7024254,1978-12-12T00:00:00Z,NA,DLY04,NA,NA,4704,Y,-71.10000000000001,46.816666666666656,LAUZON
5401,Q,QUEBEC,QUEBEC,VSQC83V,MAGOG AREA,MAGOG,QC-83,DAILY MAXIMUM TEMPERATURE,7024440,1949-11-01T00:00:00Z,NA,DLY04,NA,NA,4850,Y,-72.11666666666666,45.26666666666666,MAGOG
26798,Q,QUEBEC,QUEBEC,VSQC153,MANICOUAGAN AREA,MANICOUAGAN,QC-153,DAILY MAXIMUM TEMPERATURE,706I155,1994-10-03T00:00:00Z,NA,DLY02,NA,NA,4423,Y,-70.53194444444443,50.65638888888888,MANOUANE EST
5606,Q,QUEBEC,QUEBEC,VSQC102,MANIWAKI AREA,MANIWAKI,QC-102,DAILY MAXIMUM TEMPERATURE,7034482,2006-01-01T00:00:00Z,NA,DLY02,NA,NA,4287,Y,-75.99194444444443,46.274722222222216,MANIWAKI AIRPORT
10843,Q,QUEBEC,QUEBEC,VSQC84V,MARIEVILLE AREA,MARIEVILLE,QC-84,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4950,Y,-73.34944444444443,45.29388888888887,L'ACADIE
5237,Q,QUEBEC,QUEBEC,VSQC85V,MASCOUCHE AREA,MASCOUCHE,QC-85,DAILY MAXIMUM TEMPERATURE,7014160,1994-09-07T00:00:00Z,NA,DLY02,NA,NA,4951,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
49491,Q,QUEBEC,QUEBEC,VSQC129,MATAGAMI AREA,MATAGAMI,QC-129,DAILY MAXIMUM TEMPERATURE,7094636,2011-10-20T00:00:00Z,NA,DLY02,NA,NA,4309,Y,-77.80277777777776,49.761666666666656,MATAGAMI A
50841,Q,QUEBEC,QUEBEC,VSQC15V,MATANE AREA,MATANE,QC-15,DAILY MAXIMUM TEMPERATURE,7055121,2013-03-13T00:00:00Z,NA,DLY02,NA,NA,4300,Y,-68.20750000000001,48.60888888888888,MONT JOLI A
26887,Q,QUEBEC,QUEBEC,VSQC151,MATAPEDIA AREA,MATAPEDIA,QC-151,DAILY MAXIMUM TEMPERATURE,7050145,1996-08-22T00:00:00Z,NA,DLY02,NA,NA,4771,Y,-67.43472222222222,48.47194444444444,AMQUI
27646,Q,QUEBEC,QUEBEC,VSQC89V,MAURICIE AREA,MAURICIE,QC-89,DAILY MAXIMUM TEMPERATURE,7018001,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,4852,Y,-72.73333333333333,46.56333333333333,SHAWINIGAN
10977,Q,QUEBEC,QUEBEC,VSQC90V,MINGAN AREA,MINGAN,QC-90,DAILY MAXIMUM TEMPERATURE,7044328,1994-01-27T00:00:00Z,NA,DLY02,NA,NA,5065,Y,-64.22638888888888,50.27138888888887,LONGUE-POINTE-DE-MINGAN
5248,Q,QUEBEC,QUEBEC,VSQC123,MIRABEL AREA,MIRABEL,QC-123,DAILY MAXIMUM TEMPERATURE,7015730,2008-12-01T00:00:00Z,NA,DLY04,NA,NA,4775,Y,-74.06666666666666,45.5,OKA
10843,Q,QUEBEC,QUEBEC,VSQC92V,MONT SAINT-HILAIRE AREA,MONT SAINT-HILAIRE,QC-92,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-26T00:00:00Z,NA,DLY02,NA,NA,4738,Y,-73.34944444444443,45.29388888888887,L'ACADIE
50841,Q,QUEBEC,QUEBEC,VSQC127,MONT-JOLI AREA,MONT-JOLI,QC-127,DAILY MAXIMUM TEMPERATURE,7055121,2013-03-13T00:00:00Z,NA,DLY02,NA,NA,4308,Y,-68.20750000000001,48.60888888888888,MONT JOLI A
5606,Q,QUEBEC,QUEBEC,VSQC47V,MONT-LAURIER AREA,MONT-LAURIER,QC-47,DAILY MAXIMUM TEMPERATURE,7034482,2012-01-01T00:00:00Z,NA,DLY02,NA,NA,4707,Y,-75.99194444444443,46.274722222222216,MANIWAKI AIRPORT
10868,Q,QUEBEC,QUEBEC,VSQC167,MONT-TREMBLANT AREA,MONT-TREMBLANT,QC-167,DAILY MAXIMUM TEMPERATURE,703GDKB,1994-07-26T00:00:00Z,NA,DLY02,NA,NA,4694,Y,-74.55583333333333,46.080277777777766,ST-JOVITE
26893,Q,QUEBEC,QUEBEC,VSQC124,MONTMAGNY AREA,MONTMAGNY,QC-124,DAILY MAXIMUM TEMPERATURE,7054096,1996-01-31T00:00:00Z,NA,DLY02,NA,NA,4305,Y,-70.03194444444443,47.35583333333333,LA POCATIERE
51157,Q,QUEBEC,QUEBEC,VSQC147,MONTREAL AREA,MONTREAL,QC-147,DAILY MAXIMUM TEMPERATURE,7025251,2014-11-01T00:00:00Z,NA,DLY02,NA,NA,5024,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
5818,Q,QUEBEC,QUEBEC,VSQC16V,MURDOCHVILLE AREA,MURDOCHVILLE,QC-16,DAILY MAXIMUM TEMPERATURE,7055380,1974-09-01T00:00:00Z,1995-10-31T00:00:00Z,DLY04,NA,NA,4911,Y,-65.51666666666667,48.95,MURDOCHVILLE
30168,Q,QUEBEC,QUEBEC,VSQC125,NATASHQUAN AREA,NATASHQUAN,QC-125,DAILY MAXIMUM TEMPERATURE,7045401,2008-07-03T00:00:00Z,NA,DLY02,NA,NA,4777,Y,-61.81083361111111,50.19000111111111,NATASHQUAN AIRPORT
10898,Q,QUEBEC,QUEBEC,VSQC111,NEW CARLISLE AREA,NEW CARLISLE,QC-111,DAILY MAXIMUM TEMPERATURE,7055422,1993-11-12T00:00:00Z,NA,DLY02,NA,NA,4636,Y,-65.33166666666666,48.01194444444444,NEW CARLISLE 1
10732,Q,QUEBEC,QUEBEC,VSQC110,NICOLET AREA,NICOLET,QC-110,DAILY MAXIMUM TEMPERATURE,7025442,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4143,Y,-72.65722222222222,46.22583333333333,NICOLET
10843,Q,QUEBEC,QUEBEC,VSQC93V,OTTERBURN PARK AREA,OTTERBURN PARK,QC-93,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4854,Y,-73.34944444444443,45.29388888888887,L'ACADIE
5586,Q,QUEBEC,QUEBEC,VSQC17V,PAPINEAU AREA,PAPINEAU,QC-17,DAILY MAXIMUM TEMPERATURE,7031375,1964-05-01T00:00:00Z,NA,DLY04,NA,NA,5042,Y,-75.08333333333333,45.9,CHENEVILLE
5966,Q,QUEBEC,QUEBEC,VSQC114,PARENT AREA,PARENT,QC-114,DAILY MAXIMUM TEMPERATURE,7075800,1992-12-01T00:00:00Z,NA,DLY02,NA,NA,4414,Y,-74.6241686111111,47.92222444444444,PARENT
9001,Q,QUEBEC,QUEBEC,VSQC18V,PERCE AREA,PERCE,QC-18,DAILY MAXIMUM TEMPERATURE,7051050,1992-12-02T00:00:00Z,NA,DLY02,NA,NA,5044,Y,-64.31694444444443,48.41944444444444,CAP-D'ESPOIR
10873,Q,QUEBEC,QUEBEC,VSQC96V,PINCOURT AREA,PINCOURT,QC-96,DAILY MAXIMUM TEMPERATURE,702FHL8,1993-08-26T00:00:00Z,NA,DLY02,NA,NA,4617,Y,-73.92916666666666,45.42722222222222,STE-ANNE-DE-BELLEVUE 1
42683,Q,QUEBEC,QUEBEC,VSQC97V,PORT-CARTIER AREA,PORT-CARTIER,QC-97,DAILY MAXIMUM TEMPERATURE,7047914,2006-01-01T00:00:00Z,NA,DLY02,NA,NA,4618,Y,-66.25,50.216666666666654,SEPT-ILES
8536,Q,QUEBEC,QUEBEC,VSQC142,PORT-MENIER AREA,PORT-MENIER,QC-142,DAILY MAXIMUM TEMPERATURE,7056202,1992-12-02T00:00:00Z,NA,DLY02,NA,NA,4325,Y,-64.29333333333334,49.83861111111111,PORT-MENIER
5631,Q,QUEBEC,QUEBEC,VSQC98V,PREVOST AREA,PREVOST,QC-98,DAILY MAXIMUM TEMPERATURE,7037400,1932-05-01T00:00:00Z,NA,DLY04,NA,NA,4860,Y,-74.05,45.800000000000004,ST JEROME
6097,Q,QUEBEC,QUEBEC,VSQC106,QUAQTAQ AREA,QUAQTAQ,QC-106,DAILY MAXIMUM TEMPERATURE,7116270,1971-11-01T00:00:00Z,1988-05-31T00:00:00Z,DLY04,NA,NA,4891,Y,-69.63333333333333,61.050000000000004,QUAQTAQ
26892,Q,QUEBEC,QUEBEC,VSQC133,QUEBEC AREA,QUEBEC,QC-133,DAILY MAXIMUM TEMPERATURE,701S001,2014-11-01T00:00:00Z,NA,DLY02,NA,NA,4665,Y,-71.38166666666666,46.80361111111111,QUEBEC/JEAN LESAGE INTL
5237,Q,QUEBEC,QUEBEC,VSQCA0V,REPENTIGNY AREA,REPENTIGNY,QC-A0,DAILY MAXIMUM TEMPERATURE,7014160,1994-09-07T00:00:00Z,NA,DLY02,NA,NA,4862,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
10843,Q,QUEBEC,QUEBEC,VSQC21V,RICHELIEU AREA,RICHELIEU,QC-21,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4352,Y,-73.34944444444443,45.29388888888887,L'ACADIE
10873,Q,QUEBEC,QUEBEC,VSQCA2V,RIGAUD AREA,RIGAUD,QC-A2,DAILY MAXIMUM TEMPERATURE,702FHL8,1993-08-26T00:00:00Z,NA,DLY02,NA,NA,4967,Y,-73.92916666666666,45.42722222222222,STE-ANNE-DE-BELLEVUE 1
27194,Q,QUEBEC,QUEBEC,VSQC138,RIMOUSKI AREA,RIMOUSKI,QC-138,DAILY MAXIMUM TEMPERATURE,7056068,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4432,Y,-68.46833333333333,48.51388888888887,POINTE-AU-PERE (INRS)
8539,Q,QUEBEC,QUEBEC,VSQC108,RIVIERE-DU-LOUP AREA,RIVIERE-DU-LOUP,QC-108,DAILY MAXIMUM TEMPERATURE,7056616,2004-05-01T00:00:00Z,NA,DLY02,NA,NA,5001,Y,-69.5486111111111,47.80583333333333,RIVIERE-DU-LOUP
52080,Q,QUEBEC,QUEBEC,VSQC134,ROBERVAL AREA,ROBERVAL,QC-134,DAILY MAXIMUM TEMPERATURE,7066686,2014-03-06T00:00:00Z,NA,DLY02,NA,NA,4542,Y,-72.26583333333333,48.52,ROBERVAL A
5313,Q,QUEBEC,QUEBEC,VSQCA3V,ROSEMERE AREA,ROSEMERE,QC-A3,DAILY MAXIMUM TEMPERATURE,7020392,2008-12-01T00:00:00Z,NA,DLY04,NA,NA,4866,Y,-73.73333333333333,45.65,AUTEUIL
10849,Q,QUEBEC,QUEBEC,VSQC148,ROUYN-NORANDA AREA,ROUYN-NORANDA,QC-148,DAILY MAXIMUM TEMPERATURE,7086716,1994-07-26T00:00:00Z,NA,DLY02,NA,NA,4525,Y,-79.03416666666666,48.24583333333333,ROUYN
5889,D,QUEBEC,QUEBEC,VSQC166,SAGUENAY AREA,SAGUENAY,QC-166,DAILY MAXIMUM TEMPERATURE,7060400,1942-09-01T00:00:00Z,NA,DLY02,NA,NA,4692,Y,-71,48.33333333333333,BAGOTVILLE A
26856,Q,QUEBEC,QUEBEC,VSQCA5V,SAINT-AMABLE AREA,SAINT-AMABLE,QC-A5,DAILY MAXIMUM TEMPERATURE,702327X,1994-08-04T00:00:00Z,NA,DLY02,NA,NA,4969,Y,-73.37666666666667,45.72305555555555,VARENNES
26856,Q,QUEBEC,QUEBEC,VSQCA6V,SAINT-BASILE LE GRAND AREA,SAINT-BASILE LE GRAND,QC-A6,DAILY MAXIMUM TEMPERATURE,702327X,1994-08-04T00:00:00Z,NA,DLY02,NA,NA,4497,Y,-73.37666666666667,45.72305555555555,VARENNES
51157,Q,QUEBEC,QUEBEC,VSQCA7V,SAINT-CONSTANT AREA,SAINT-CONSTANT,QC-A7,DAILY MAXIMUM TEMPERATURE,7025251,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4384,Y,-73.74083333333333,45.47055555555555,MONTREAL INTL A
10873,Q,QUEBEC,QUEBEC,VSQCB4V,SAINT-EUSTACHE AREA,SAINT-EUSTACHE,QC-B4,DAILY MAXIMUM TEMPERATURE,702FHL8,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4488,Y,-73.92916666666666,45.42722222222222,STE-ANNE-DE-BELLEVUE 1
52080,Q,QUEBEC,QUEBEC,VSQCB5V,SAINT-FELICIEN AREA,SAINT-FELICIEN,QC-B5,DAILY MAXIMUM TEMPERATURE,7066686,2014-03-06T00:00:00Z,NA,DLY02,NA,NA,4958,Y,-72.26583333333333,48.52,ROBERVAL A
26777,Q,QUEBEC,QUEBEC,VSQCB6V,SAINT-GEORGES AREA,SAINT-GEORGES,QC-B6,DAILY MAXIMUM TEMPERATURE,7028754,2014-09-01T00:00:00Z,NA,DLY02,NA,NA,4267,Y,-70.785,46.205000000000005,BEAUCEVILLE
47587,Q,QUEBEC,QUEBEC,VSQC22V,SAINT-HYACINTHE AREA,SAINT-HYACINTHE,QC-22,DAILY MAXIMUM TEMPERATURE,7027470,2008-10-06T00:00:00Z,NA,DLY02,NA,NA,4205,Y,-72.53697222222222,45.82533333333333,SAINT-GERMAIN-DE-GRANTHAM
10843,Q,QUEBEC,QUEBEC,VSQC28V,SAINT-JEAN-SUR-RICHELIEU AREA,SAINT-JEAN-SUR-RICHELIEU,QC-28,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,5031,Y,-73.34944444444443,45.29388888888887,L'ACADIE
5631,Q,QUEBEC,QUEBEC,VSQC13V,SAINT-JEROME AREA,SAINT-JEROME,QC-13,DAILY MAXIMUM TEMPERATURE,7037400,1932-05-01T00:00:00Z,NA,DLY04,NA,NA,4781,Y,-74.05,45.800000000000004,ST JEROME
10873,Q,QUEBEC,QUEBEC,VSQCB7V,SAINT-LAZARE AREA,SAINT-LAZARE,QC-B7,DAILY MAXIMUM TEMPERATURE,702FHL8,1993-08-26T00:00:00Z,NA,DLY02,NA,NA,4270,Y,-73.92916666666666,45.42722222222222,STE-ANNE-DE-BELLEVUE 1
5237,Q,QUEBEC,QUEBEC,VSQCB8V,SAINT-LIN-LAURENTIDES AREA,SAINT-LIN-LAURENTIDES,QC-B8,DAILY MAXIMUM TEMPERATURE,7014160,1994-09-07T00:00:00Z,NA,DLY02,NA,NA,4498,Y,-73.43472222222222,45.80944444444444,L'ASSOMPTION
10843,Q,QUEBEC,QUEBEC,VSQCB9V,SAINT-LUC AREA,SAINT-LUC,QC-B9,DAILY MAXIMUM TEMPERATURE,702LED4,1994-07-06T00:00:00Z,NA,DLY02,NA,NA,4396,Y,-73.34944444444443,45.29388888888887,L'ACADIE
48188,Q,QUEBEC,QUEBEC,VSQCC0V,SAINT-MICHEL-DES-SAINTS AREA,SAINT-MICHEL-DES-SAINTS,QC-C0,DAILY MAXIMUM TEMPERATURE,7077571,2009-10-06T00:00:00Z,NA,DLY02,NA,NA,4872,Y,-74.09390277777777,46.81555833333333,SAINT-MICHEL-DES-SAINTS
47587,Q,QUEBEC,QUEBEC,VSQCC1V,SAINT-NICEPHORE AREA,SAINT-NICEPHORE,QC-C1,DAILY MAXIMUM TEMPERATURE,7027470,2008-10-06T00:00:00Z,NA,DLY02,NA,NA,4751,Y,-72.53697222222222,45.82533333333333,SAINT-GERMAIN-DE-GRANTHAM
10762,Q,QUEBEC,QUEBEC,VSQCC2V,SAINT-REMI AREA,SAINT-REMI,QC-C2,DAILY MAXIMUM TEMPERATURE,7027039,1993-08-31T00:00:00Z,NA,DLY02,NA,NA,4874,Y,-73.67888888888888,45.167222222222215,STE-CLOTILDE
5630,Q,QUEBEC,QUEBEC,VSQCC3V,SAINT-SAUVEUR AREA,SAINT-SAUVEUR,QC-C3,DAILY MAXIMUM TEMPERATURE,7037310,1961-02-01T00:00:00Z,NA,DLY04,NA,NA,4503,Y,-74,45.98333333333333,ST HIPPOLYTE
